0.0	12.543756356804362
0.0010	12.578706367292586
0.0020	12.614068901300092
0.0030	12.649843178192954
0.0040	12.686028401396825
0.0050	12.722623758420955
0.0060	12.759628420882686
0.0070	12.797041544533107
0.0080	12.83486226928302
0.009000000000000001	12.873089719229943
0.01	12.911723002685745
0.011	12.950761212204995
0.012	12.990203424614105
0.013000000000000001	13.03004870104116
0.014	13.070296086946506
0.015	13.1109446121541
0.016	13.151993290883524
0.017	13.193441121782788
0.018000000000000002	13.235287087961824
0.019	13.277530157026765
0.02	13.32016928111489
0.021	13.36320339693028
0.022	13.406631425780294
0.023	13.450452273612639
0.024	13.49466483105331
0.025	13.539267973445067
0.026000000000000002	13.584260560886777
0.027	13.629641438273476
0.028	13.675409435336958
0.029	13.721563366687363
0.03	13.76810203185517
0.031	13.815024215334136
0.032	13.862328686624739
0.033	13.910014200278827
0.034	13.958079495943961
0.035	14.006523298409526
0.036000000000000004	14.05534431765299
0.037	14.104541248886882
0.038	14.154112772606634
0.039	14.204057554638984
0.04	14.254374246191118
0.041	14.305061483900472
0.042	14.356117889885269
0.043000000000000003	14.407542071795692
0.044	14.459332622865764
0.045	14.511488121965886
0.046	14.56400713365607
0.047	14.616888208239818
0.048	14.670129881818752
0.049	14.72373067634774
0.05	14.77768909969093
0.051000000000000004	14.832003645678236
0.052000000000000005	14.886672794162632
0.053	14.941695011077964
0.054	14.997068748497579
0.055	15.052792444693427
0.056	15.10886452419604
0.057	15.165283397854878
0.058	15.22204746289961
0.059000000000000004	15.279155103001834
0.06	15.3366046883375
0.061	15.394394575649997
0.062	15.452523108313832
0.063	15.510988616398954
0.064	15.569789416735414
0.065	15.62892381298022
0.066	15.688390095681566
0.067	15.748186542347051
0.068	15.808311417510653
0.069	15.868762972800933
0.07	15.929539447009535
0.07100000000000001	15.990639066160584
0.07200000000000001	16.052060043580497
0.073	16.113800579968487
0.074	16.17585886346754
0.075	16.238233069736246
0.076	16.300921362020897
0.077	16.36392189122837
0.078	16.4272327959996
0.079	16.49085220278353
0.08	16.55477822591174
0.081	16.619008967673466
0.082	16.68354251839151
0.083	16.74837695649845
0.084	16.813510348613473
0.085	16.8789407496198
0.08600000000000001	16.944666202742663
0.08700000000000001	17.010684739627813
0.088	17.076994380420587
0.089	17.143593133845535
0.09	17.210478997286582
0.091	17.277649956867705
0.092	17.34510398753413
0.093	17.412839053134167
0.094	17.4808531065014
0.095	17.549144089537556
0.096	17.617709933295643
0.097	17.686548558064363
0.098	17.75565787345161
0.099	17.82503577846993
0.1	17.89468016162166
0.101	17.964588900984854
0.10200000000000001	18.034759864299573
0.10300000000000001	18.10519090905476
0.10400000000000001	18.175879882575543
0.105	18.246824622111063
0.106	18.31802295492273
0.107	18.38947269837303
0.108	18.46117166001474
0.109	18.533117637680572
0.11	18.605308419573404
0.111	18.677741784356826
0.112	18.750415501246312
0.113	18.823327330100557
0.114	18.89647502151363
0.115	18.969856316907286
0.116	19.04346894862379
0.117	19.11731064001922
0.11800000000000001	19.191379105557136
0.11900000000000001	19.265672050902715
0.12	19.34018717301729
0.121	19.41492216025327
0.122	19.489874692449522
0.123	19.565042441027163
0.124	19.640423069085692
0.125	19.71601423149953
0.126	19.791813575015002
0.127	19.867818738347683
0.128	19.944027352278464
0.129	20.020437039758168
0.13	20.097045415996256
0.131	20.173850088566194
0.132	20.250848657502996
0.133	20.328038715402826
0.134	20.405417847522834
0.135	20.48298363188155
0.136	20.56073363935933
0.137	20.638665433799464
0.138	20.716776572109296
0.139	20.79506460436204
0.14	20.873527073898536
0.14100000000000001	20.952161517429595
0.14200000000000002	21.03096546513858
0.14300000000000002	21.10993644078424
0.14400000000000002	21.189071961803997
0.145	21.268369539417286
0.146	21.34782667872952
0.147	21.427440878836084
0.148	21.507209632926692
0.149	21.587130428390072
0.15	21.667200746918866
0.151	21.747418064614852
0.152	21.827779852094405
0.153	21.908283574594194
0.154	21.988926692077175
0.155	22.069706659338898
0.156	22.15062092611387
0.157	22.231666937182396
0.158	22.3128421324774
0.159	22.394143947191758
0.16	22.475569811885475
0.161	22.557117152593932
0.162	22.63878339093485
0.163	22.720565944217
0.164	22.802462225548258
0.165	22.884469643944122
0.166	22.966585604436286
0.167	23.048807508181657
0.168	23.131132752571247
0.169	23.213558731339468
0.17	23.296082834673516
0.171	23.37870244932294
0.17200000000000001	23.461414958709376
0.17300000000000001	23.54421774303641
0.17400000000000002	23.627108179399645
0.17500000000000002	23.710083641896873
0.176	23.793141501738468
0.177	23.87627912735772
0.178	23.959493884521613
0.179	24.042783136441468
0.18	24.12614424388379
0.181	24.209574565281283
0.182	24.293071456843908
0.183	24.376632272670065
0.184	24.460254364857924
0.185	24.543935083616727
0.186	24.627671777378406
0.187	24.71146179290904
0.188	24.795302475420506
0.189	24.879191168682254
0.19	24.963125215133047
0.191	25.047101955992783
0.192	25.13111873137407
0.193	25.215172880395833
0.194	25.299261741292753
0.195	25.383382651529082
0.196	25.467532947910268
0.197	25.551709966695075
0.198	25.635911043707765
0.199	25.720133514450254
0.2	25.804374714214266
0.201	25.88863197819356
0.202	25.972902641596104
0.203	26.057184039756358
0.20400000000000001	26.141473508247394
0.20500000000000002	26.22576838299307
0.20600000000000002	26.310066000380253
0.20700000000000002	26.39436369737093
0.20800000000000002	26.47865881161438
0.209	26.56294868155911
0.21	26.64723064656512
0.211	26.731502047015773
0.212	26.815760224429802
0.213	26.90000252157315
0.214	26.984226282570937
0.215	27.068428853019086
0.216	27.152607580096173
0.217	27.236759812674965
0.218	27.32088290143403
